-0.18664467488121569;0.24519779119160373;-0.97336739432812924;-0.00056863884754919933;0.0016857394378336354;0.0016050233008594865
0.20715271582215808;0.32884459552177703;-1.6032378269907064;-0.00037616232556986104;-0.0038222748730801417;0.007765097715595316
0.014915914778754813;0.25918771520685213;-1.2552843281856165;0.0015009256287449129;-0.00045243969433330749;-0.00070909269142080031
-0.047742346952353118;0.24841928719418555;-1.2781147379314179;0.0015493855194429293;0.0010356160233249919;-0.0030722571198789771
-0.078009603132372318;0.23526431735665954;-1.305483135881105;0.00055210988811816284;0.0012320723567932183;-0.00041484128227856895
-0.032925262615130055;0.24375273330027228;-1.2003682353095431;-0.00040153908158548356;0.00092439427924369722;-0.00065401171186502604
0.018570634985808535;0.23311588659805685;-1.1622206829122224;6.1075520597804334e-05;-0.00035763536892340249;0.00080054865533071124
-0.073553084605175137;0.23614442315060602;-1.0953330776418362;0.00043129140360083173;0.00073992578464847759;-0.00011954730200826971
0.0061987164409277032;0.23195585043245426;-1.0783989596107018;0.0020263831301427573;0.00016150162142330115;-0.0023338997714418609
0.0046666107056988534;0.21256743829936917;-1.0626005522955297;0.00091272242707209116;0.0001258445373326039;-0.0023118670376151337
-0.031322455127374554;0.23674521324759798;-1.1665570199851993;-2.8650317017080015e-05;0.0014900619431328001;-0.0019955861579540046
-0.0087416094789035999;0.22040722625371684;-1.1331604651246516;6.8855088065189815e-05;0.00071001176304512879;-0.0021359884102975686
0.027363462503491365;0.20658419359058844;-1.06088559820946;-0.00047524252714053474;0.00022815387070194052;0.00066249281902877946
0.10860160724758966;0.17974520870717908;-1.4912807640284154;-0.0017644115631144589;-0.00087403800871624848;-0.00036445578671299094
-0.013728329570534371;0.20182956283093811;-1.0247544225959431;-0.0002648204063438405;0.0012876266819481005;0.00056446664061420178
0.0073856340005374185;0.21442157678968807;-0.9289376099619967;0.00062237240969746361;-0.00019196329067456639;0.0018552370963559424
-0.027045675860293255;0.17995816929781772;-0.92398162801965045;-0.001165470536285485;0.001972116879191362;-0.00052771569259606969
-0.0080246019938046611;0.20285911747232044;-0.97670332251858416;-0.0010538202618767837;0.00065394320696974769;0.00023324899877389042
0.0023145056228485914;0.19679080945117747;-0.93550424803324472;-0.00010913989174328558;0.00045423777826001326;-0.0023167826727992008
0.011164368745577351;0.20895061711739799;-0.91042347312174177;-0.000211120319002263;-0.00066298119472960515;-0.00069678667490092488
-0.0088134679876907748;0.16910266332071147;-0.80842259655814097;0.0028619058602522727;-6.0150336381927854e-07;-0.00079219939820061056
