   0.8134855    0.1254381   -0.5678967   -7.1561646 ;  -0.1217283    0.9915588    0.0446472  -24.1011236 ;   0.5687034    0.0328093    0.8218880  200.9927968 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.8056423    0.1269157   -0.5786475   -7.3272712 ;  -0.1229317    0.9913357    0.0462754  -24.1143805 ;   0.5795070    0.0338527    0.8142639  201.1858528 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7970827    0.1283455   -0.5900734   -7.4844326 ;  -0.1242222    0.9911038    0.0477708  -24.1244284 ;   0.5909552    0.0352230    0.8059351  201.3986316 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7887783    0.1302698   -0.6007151   -7.6613110 ;  -0.1263796    0.9907753    0.0489126  -24.1298235 ;   0.6015455    0.0373369    0.7979655  201.6099158 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7806314    0.1320316   -0.6108865   -7.8396762 ;  -0.1281192    0.9904796    0.0503543  -24.1369720 ;   0.6117190    0.0389582    0.7901153  201.8105757 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7725969    0.1334886   -0.6207051   -7.9950002 ;  -0.1292396    0.9902440    0.0520958  -24.1510036 ;   0.6216037    0.0399707    0.7823114  201.9710239 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7644516    0.1348534   -0.6304192   -8.1557761 ;  -0.1304609    0.9900049    0.0535747  -24.1590867 ;   0.6313428    0.0412898    0.7744039  202.1336878 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7566846    0.1361056   -0.6394557   -8.3211887 ;  -0.1313454    0.9897959    0.0552496  -24.1655544 ;   0.6404504    0.0421831    0.7668402  202.3011843 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7490005    0.1380555   -0.6480270   -8.4779189 ;  -0.1325031    0.9895044    0.0576544  -24.1771955 ;   0.6491850    0.0426824    0.7594320  202.4492178 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7413889    0.1405317   -0.6561961   -8.6230401 ;  -0.1344393    0.9891076    0.0599352  -24.1892757 ;   0.6574714    0.0437832    0.7522064  202.5766282 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7335922    0.1431543   -0.6643412   -8.7738940 ;  -0.1372365    0.9886279    0.0614905  -24.1959923 ;   0.6655889    0.0460629    0.7448957  202.7111767 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7257923    0.1454923   -0.6723522   -8.9127801 ;  -0.1393626    0.9882096    0.0634023  -24.2071815 ;   0.6736495    0.0476838    0.7375111  202.8328631 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7184765    0.1471353   -0.6798108   -9.0429140 ;  -0.1403887    0.9879308    0.0654500  -24.2162271 ;   0.6812361    0.0484135    0.7304612  202.9447608 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7113771    0.1487092   -0.6868975   -9.1843726 ;  -0.1414338    0.9876542    0.0673471  -24.2253078 ;   0.6884323    0.0492413    0.7236271  203.0619907 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.7045444    0.1495854   -0.6937156   -9.3343084 ;  -0.1421489    0.9874681    0.0685593  -24.2334135 ;   0.6952775    0.0503079    0.7169786  203.1801965 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6978774    0.1503149   -0.7002660   -9.4744374 ;  -0.1428928    0.9872935    0.0695211  -24.2389821 ;   0.7018182    0.0515458    0.7104888  203.2904225 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6909306    0.1510701   -0.7069602   -9.6046303 ;  -0.1432369    0.9871418    0.0709529  -24.2439570 ;   0.7085888    0.0522393    0.7036853  203.3990298 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6845246    0.1519687   -0.7129737   -9.7344806 ;  -0.1434821    0.9869852    0.0726167  -24.2496227 ;   0.7147300    0.0525910    0.6974204  203.5000902 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6783800    0.1522920   -0.7187543   -9.8588315 ;  -0.1431007    0.9869339    0.0740524  -24.2536791 ;   0.7206405    0.0526186    0.6913093  203.5960344 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6724562    0.1527380   -0.7242056   -9.9799479 ;  -0.1432078    0.9868351    0.0751531  -24.2600695 ;   0.7261502    0.0531747    0.6854767  203.6842481 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6664657    0.1525327   -0.7297652  -10.0925421 ;  -0.1425924    0.9868559    0.0760449  -24.2632703 ;   0.7317724    0.0533776    0.6794556  203.7730071 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6609043    0.1530140   -0.7347056  -10.1982579 ;  -0.1427379    0.9867525    0.0771070  -24.2693253 ;   0.7367710    0.0539100    0.6739898  203.8499415 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6553845    0.1538910   -0.7394516  -10.2987580 ;  -0.1432873    0.9865769    0.0783242  -24.2730953 ;   0.7415793    0.0546215    0.6686379  203.9211955 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6502370    0.1542810   -0.7439014  -10.4003847 ;  -0.1438474    0.9864536    0.0788494  -24.2754588 ;   0.7459892    0.0557375    0.6636215  203.9914843 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6450883    0.1545861   -0.7483076  -10.4978155 ;  -0.1439795    0.9863703    0.0796459  -24.2818208 ;   0.7504205    0.0563623    0.6585532  204.0598742 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6401232    0.1548972   -0.7524953  -10.5919423 ;  -0.1443306    0.9862708    0.0802414  -24.2852355 ;   0.7545932    0.0572437    0.6536912  204.1250774 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6352166    0.1550967   -0.7566009  -10.6833948 ;  -0.1443330    0.9862094    0.0809874  -24.2904088 ;   0.7587278    0.0577579    0.6488421  204.1880667 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6304727    0.1548851   -0.7606016  -10.7742948 ;  -0.1437963    0.9862343    0.0816372  -24.2944637 ;   0.7627758    0.0579017    0.6440656  204.2497598 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6258119    0.1551188   -0.7643936  -10.8654736 ;  -0.1440013    0.9861554    0.0822267  -24.2996598 ;   0.7665658    0.0586152    0.6394850  204.3054278 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6210540    0.1551901   -0.7682499  -10.9569204 ;  -0.1439757    0.9861104    0.0828089  -24.3030553 ;   0.7704303    0.0591805    0.6347714  204.3633068 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6162328    0.1554274   -0.7720748  -11.0521414 ;  -0.1441690    0.9860298    0.0834302  -24.3042640 ;   0.7742561    0.0598968    0.6300317  204.4229562 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6114792    0.1556413   -0.7758021  -11.1441555 ;  -0.1444150    0.9859476    0.0839742  -24.3057111 ;   0.7779701    0.0606890    0.6253634  204.4785829 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6067343    0.1559511   -0.7794567  -11.2321747 ;  -0.1445938    0.9858597    0.0846948  -24.3070503 ;   0.7816432    0.0613174    0.6207045  204.5389601 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.6021301    0.1560042   -0.7830084  -11.3241657 ;  -0.1447387    0.9858032    0.0851050  -24.3050954 ;   0.7851688    0.0620874    0.6161615  204.5983483 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5975990    0.1563672   -0.7863998  -11.4110833 ;  -0.1450850    0.9856970    0.0857427  -24.3084814 ;   0.7885593    0.0628550    0.6117381  204.6510929 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5929503    0.1568298   -0.7898192  -11.5006062 ;  -0.1458608    0.9855435    0.0861899  -24.3091551 ;   0.7919183    0.0640973    0.6072536  204.7046088 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5884533    0.1574071   -0.7930610  -11.5847342 ;  -0.1468153    0.9853625    0.0866379  -24.3091039 ;   0.7950900    0.0654511    0.6029495  204.7529440 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5841832    0.1579367   -0.7961068  -11.6680763 ;  -0.1477666    0.9851869    0.0870164  -24.3069260 ;   0.7980570    0.0668045    0.5988674  204.8019200 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5800128    0.1586075   -0.7990174  -11.7460704 ;  -0.1485054    0.9850128    0.0877269  -24.3074204 ;   0.8009565    0.0677757    0.5948741  204.8473410 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5761016    0.1588704   -0.8017899  -11.8224581 ;  -0.1489358    0.9849107    0.0881416  -24.3043906 ;   0.8036946    0.0686368    0.5910702  204.8919030 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5724908    0.1593710   -0.8042731  -11.8933240 ;  -0.1495064    0.9847726    0.0887175  -24.3037644 ;   0.8061651    0.0694540    0.5876002  204.9313407 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5691065    0.1597880   -0.8065889  -11.9576678 ;  -0.1501923    0.9846348    0.0890880  -24.3016338 ;   0.8084306    0.0704428    0.5843609  204.9680266 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5661470    0.1604282   -0.8085421  -12.0199090 ;  -0.1511191    0.9844540    0.0895174  -24.2991310 ;   0.8103336    0.0715061    0.5815895  205.0004764 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5635309    0.1607872   -0.8102965  -12.0779399 ;  -0.1517633    0.9843314    0.0897753  -24.2961361 ;   0.8120350    0.0723821    0.5791027  205.0322589 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5611166    0.1611303   -0.8119022  -12.1237951 ;  -0.1521362    0.9842361    0.0901884  -24.2957554 ;   0.8136355    0.0729135    0.5767849  205.0581755 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5591606    0.1612245   -0.8132319  -12.1647388 ;  -0.1524340    0.9841793    0.0903048  -24.2928677 ;   0.8149254    0.0734693    0.5748904  205.0790195 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5573799    0.1615832   -0.8143823  -12.1973388 ;  -0.1530111    0.9840693    0.0905271  -24.2927365 ;   0.8160363    0.0741515    0.5732245  205.0970468 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5558010    0.1617893   -0.8154198  -12.2238415 ;  -0.1532691    0.9840069    0.0907688  -24.2948816 ;   0.8170641    0.0745293    0.5717093  205.1112296 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5541722    0.1611350   -0.8166570  -12.2492469 ;  -0.1526695    0.9841178    0.0905773  -24.2955245 ;   0.8182819    0.0744832    0.5699711  205.1234769 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5524572    0.1604018   -0.8179623  -12.2725886 ;  -0.1528373    0.9841660    0.0897668  -24.2944209 ;   0.8194094    0.0754228    0.5682250  205.1352893 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5509922    0.1598082   -0.8190659  -12.3053151 ;  -0.1529480    0.9842058    0.0891393  -24.2938704 ;   0.8203746    0.0761595    0.5667321  205.1534932 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5493741    0.1591725   -0.8202757  -12.3381522 ;  -0.1525172    0.9842985    0.0888534  -24.2936177 ;   0.8215391    0.0762924    0.5650247  205.1744760 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5476644    0.1593708   -0.8213798  -12.3723100 ;  -0.1526693    0.9842456    0.0891773  -24.2952439 ;   0.8226517    0.0765602    0.5633673  205.1913580 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5457762    0.1598262   -0.8225472  -12.4095137 ;  -0.1528880    0.9841566    0.0897837  -24.2945712 ;   0.8238651    0.0767558    0.5615647  205.2096702 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5439900    0.1600949   -0.8236774  -12.4514319 ;  -0.1530825    0.9840908    0.0901719  -24.2940898 ;   0.8250095    0.0770380    0.5598433  205.2310002 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5421781    0.1607410   -0.8247455  -12.4924971 ;  -0.1537642    0.9839375    0.0906844  -24.2954553 ;   0.8260747    0.0776492    0.5581856  205.2483291 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5401093    0.1607854   -0.8260932  -12.5355466 ;  -0.1540400    0.9838851    0.0907839  -24.2941420 ;   0.8273776    0.0782181    0.5561729  205.2699370 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5374999    0.1611660   -0.8277194  -12.5735827 ;  -0.1543916    0.9837827    0.0912953  -24.2943211 ;   0.8290097    0.0787217    0.5536658  205.2902844 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5349604    0.1614817   -0.8293016  -12.6191173 ;  -0.1547041    0.9836914    0.0917490  -24.2957001 ;   0.8305926    0.0792142    0.5512178  205.3133165 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5323227    0.1618434   -0.8309267  -12.6691482 ;  -0.1550238    0.9835928    0.0922648  -24.2984527 ;   0.8322260    0.0796987    0.5486784  205.3414409 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5296380    0.1621094   -0.8325888  -12.7161359 ;  -0.1551633    0.9835212    0.0927921  -24.3010176 ;   0.8339112    0.0800410    0.5460636  205.3652037 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5267983    0.1624701   -0.8343183  -12.7664816 ;  -0.1555124    0.9834169    0.0933123  -24.3010805 ;   0.8356431    0.0805901    0.5433284  205.3891350 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5240058    0.1629104   -0.8359893  -12.8246537 ;  -0.1561516    0.9832754    0.0937350  -24.2990087 ;   0.8372781    0.0814233    0.5406807  205.4180431 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5208557    0.1630756   -0.8379235  -12.8757469 ;  -0.1562952    0.9832084    0.0941972  -24.3000273 ;   0.8392146    0.0819003    0.5375976  205.4439994 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5176160    0.1632738   -0.8398901  -12.9370485 ;  -0.1566341    0.9831172    0.0945849  -24.2994136 ;   0.8411536    0.0825968    0.5344515  205.4742831 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5142657    0.1635536   -0.8418913  -12.9960627 ;  -0.1567559    0.9830365    0.0952200  -24.3027821 ;   0.8431835    0.0830031    0.5311799  205.4985234 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5105034    0.1638803   -0.8441147  -13.0614516 ;  -0.1570543    0.9829279    0.0958468  -24.3054313 ;   0.8454113    0.0836417    0.5275261  205.5318447 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5066197    0.1640952   -0.8464096  -13.1334561 ;  -0.1572610    0.9828392    0.0964163  -24.3075202 ;   0.8477060    0.0842608    0.5237315  205.5653760 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.5023735    0.1643561   -0.8488863  -13.2082009 ;  -0.1574863    0.9827387    0.0970709  -24.3103927 ;   0.8501876    0.0849220    0.5195857  205.6010694 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4977815    0.1646632   -0.8515278  -13.2880937 ;  -0.1577505    0.9826243    0.0977970  -24.3126362 ;   0.8528355    0.0856474    0.5151079  205.6395945 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4929176    0.1649001   -0.8543068  -13.3756021 ;  -0.1580687    0.9825086    0.0984435  -24.3104777 ;   0.8555972    0.0865146    0.5103614  205.6815916 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4878955    0.1654084   -0.8570870  -13.4638832 ;  -0.1586130    0.9823357    0.0992898  -24.3095248 ;   0.8583705    0.0875021    0.5055131  205.7205049 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4823934    0.1660770   -0.8600669  -13.5588161 ;  -0.1591576    0.9821368    0.1003802  -24.3116390 ;   0.8613742    0.0884634    0.5002087  205.7636918 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4767871    0.1665744   -0.8630916  -13.6663807 ;  -0.1596142    0.9819638    0.1013427  -24.3101863 ;   0.8644058    0.0894428    0.4947753  205.8105267 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4710347    0.1667889   -0.8662031  -13.7887127 ;  -0.1600389    0.9818242    0.1020240  -24.3045529 ;   0.8674756    0.0905693    0.4891660  205.8652808 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4651303    0.1669598   -0.8693550  -13.9043207 ;  -0.1599526    0.9817401    0.1029641  -24.3015892 ;   0.8706715    0.0911639    0.4833427  205.9130419 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4587384    0.1675450   -0.8726326  -14.0198044 ;  -0.1603571    0.9815481    0.1041578  -24.3004362 ;   0.8739821    0.0921517    0.4771409  205.9629656 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4521023    0.1678469   -0.8760313  -14.1566602 ;  -0.1604918    0.9814137    0.1052114  -24.2951803 ;   0.8774086    0.0930295    0.4706375  206.0227877 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4453493    0.1683670   -0.8793842  -14.2810489 ;  -0.1609207    0.9812187    0.1063687  -24.2924376 ;   0.8807772    0.0941399    0.4640788  206.0723047 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4385827    0.1687908   -0.8826975  -14.4102141 ;  -0.1608827    0.9810834    0.1076671  -24.2901836 ;   0.8841731    0.0947898    0.4574417  206.1219451 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4319305    0.1691294   -0.8859070  -14.5476241 ;  -0.1609750    0.9809445    0.1087885  -24.2859554 ;   0.8874250    0.0956198    0.4509255  206.1719152 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4248270    0.1696055   -0.8892446  -14.6758358 ;  -0.1611995    0.9807669    0.1100503  -24.2861386 ;   0.8908068    0.0965934    0.4439966  206.2223253 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4176729    0.1702668   -0.8925013  -14.8082636 ;  -0.1609859    0.9806111    0.1117377  -24.2865002 ;   0.8942220    0.0970103    0.4369852  206.2718005 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4108242    0.1708881   -0.8955561  -14.9468489 ;  -0.1606297    0.9804780    0.1134060  -24.2842129 ;   0.8974528    0.0972630    0.4302539  206.3204975 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.4040831    0.1710779   -0.8985818  -15.1009954 ;  -0.1600863    0.9804199    0.1146696  -24.2764274 ;   0.9006049    0.0975146    0.4235583  206.3681975 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3970015    0.1713291   -0.9016852  -15.2440373 ;  -0.1599338    0.9803060    0.1158508  -24.2727526 ;   0.9037760    0.0982170    0.4165842  206.4151247 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3896136    0.1716267   -0.9048456  -15.3884202 ;  -0.1595926    0.9802010    0.1172014  -24.2734350 ;   0.9070454    0.0987434    0.4092900  206.4612067 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3820363    0.1719009   -0.9080189  -15.5507516 ;  -0.1595545    0.9800620    0.1184094  -24.2655977 ;   0.9102695    0.0996418    0.4018468  206.5142486 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3744484    0.1729549   -0.9109748  -15.6970822 ;  -0.1598323    0.9797839    0.1203211  -24.2673848 ;   0.9133685    0.1005491    0.3945223  206.5614244 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3668501    0.1743030   -0.9138050  -15.8564977 ;  -0.1612122    0.9793396    0.1220842  -24.2680849 ;   0.9162050    0.1025299    0.3873706  206.6103297 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3593589    0.1746912   -0.9167029  -16.0278591 ;  -0.1612684    0.9791685    0.1233757  -24.2634841 ;   0.9191592    0.1034990    0.3800451  206.6659064 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3517904    0.1750222   -0.9195710  -16.2025402 ;  -0.1619144    0.9789349    0.1243791  -24.2564556 ;   0.9219692    0.1051364    0.3727185  206.7188554 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3442772    0.1757135   -0.9222787  -16.3678310 ;  -0.1624352    0.9786644    0.1258207  -24.2553542 ;   0.9247097    0.1064933    0.3654739  206.7683690 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3366778    0.1763132   -0.9249658  -16.5411488 ;  -0.1629410    0.9784032    0.1271904  -24.2524139 ;   0.9274148    0.1078927    0.3581353  206.8195350 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3295298    0.1766835   -0.9274659  -16.7178585 ;  -0.1631840    0.9782085    0.1283706  -24.2481195 ;   0.9299361    0.1090457    0.3511808  206.8683678 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3221650    0.1772469   -0.9299426  -16.9012976 ;  -0.1639890    0.9779146    0.1295788  -24.2420492 ;   0.9323719    0.1107546    0.3441164  206.9175197 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3144606    0.1782354   -0.9323876  -17.0867974 ;  -0.1644329    0.9775943    0.1314199  -24.2422566 ;   0.9349205    0.1119888    0.3367226  206.9674064 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3066212    0.1787413   -0.9348984  -17.2707604 ;  -0.1649625    0.9773254    0.1327496  -24.2377998 ;   0.9374278    0.1135193    0.3291543  207.0207849 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2996983    0.1792680   -0.9370400  -17.4648854 ;  -0.1653212    0.9770867    0.1340539  -24.2313355 ;   0.9396009    0.1147368    0.3224680  207.0707041 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2933399    0.1801104   -0.9388887  -17.6521112 ;  -0.1660047    0.9767697    0.1355119  -24.2296515 ;   0.9414851    0.1161088    0.3164247  207.1180535 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2879908    0.1804707   -0.9404741  -17.8448294 ;  -0.1665539    0.9765536    0.1363922  -24.2225301 ;   0.9430382    0.1173599    0.3112966  207.1670540 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2828099    0.1812896   -0.9418878  -18.0381939 ;  -0.1673137    0.9762451    0.1376652  -24.2188933 ;   0.9444706    0.1186577    0.3064240  207.2173785 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2786959    0.1824827   -0.9428832  -18.2313659 ;  -0.1681696    0.9758856    0.1391626  -24.2130640 ;   0.9455409    0.1197803    0.3026633  207.2676267 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2754611    0.1832392   -0.9436867  -18.4147000 ;  -0.1687675    0.9756368    0.1401800  -24.2044673 ;   0.9463819    0.1206495    0.2996748  207.3179780 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2731783    0.1840902   -0.9441845  -18.5936948 ;  -0.1690077    0.9754358    0.1412849  -24.1990353 ;   0.9470005    0.1209785    0.2975806  207.3623940 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2712168    0.1851316   -0.9445463  -18.7591680 ;  -0.1687542    0.9752739    0.1426982  -24.1984501 ;   0.9476093    0.1206940    0.2957524  207.4075510 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2695604    0.1855091   -0.9449463  -18.9204664 ;  -0.1682470    0.9752493    0.1434631  -24.1960647 ;   0.9481720    0.1203125    0.2941000  207.4525445 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2683623    0.1855192   -0.9452853  -19.0722204 ;  -0.1672920    0.9753455    0.1439253  -24.1933207 ;   0.9486807    0.1195146    0.2927818  207.4976807 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2672781    0.1854397   -0.9456080  -19.2137246 ;  -0.1667718    0.9754023    0.1441441  -24.1888583 ;   0.9490783    0.1191742    0.2916298  207.5382097 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2660379    0.1855565   -0.9459348  -19.3443999 ;  -0.1667101    0.9753685    0.1444441  -24.1845832 ;   0.9494375    0.1192693    0.2904192  207.5762525 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2648695    0.1859527   -0.9461848  -19.4670228 ;  -0.1666041    0.9752987    0.1450362  -24.1823017 ;   0.9497827    0.1192226    0.2893073  207.6123083 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2639590    0.1862071   -0.9463892  -19.5816011 ;  -0.1668374    0.9752128    0.1453454  -24.1781365 ;   0.9499952    0.1195279    0.2884825  207.6440794 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2630251    0.1864295   -0.9466054  -19.6879697 ;  -0.1672918    0.9751032    0.1455581  -24.1774834 ;   0.9501743    0.1200739    0.2876648  207.6741594 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2621541    0.1862021   -0.9468917  -19.7905969 ;  -0.1679976    0.9750316    0.1452243  -24.1751348 ;   0.9502905    0.1210044    0.2868901  207.7010514 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2610677    0.1860848   -0.9472149  -19.8881564 ;  -0.1685746    0.9749546    0.1450725  -24.1754222 ;   0.9504874    0.1218026    0.2858984  207.7293251 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2604457    0.1861098   -0.9473812  -19.9852307 ;  -0.1689098    0.9748956    0.1450797  -24.1743785 ;   0.9505985    0.1222366    0.2853431  207.7543321 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2599293    0.1862923   -0.9474872  -20.0789952 ;  -0.1687892    0.9748729    0.1453720  -24.1719737 ;   0.9507612    0.1221392    0.2848422  207.7804962 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2592894    0.1863935   -0.9476426  -20.1688186 ;  -0.1685461    0.9748760    0.1456333  -24.1682933 ;   0.9509791    0.1219603    0.2841909  207.8057118 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2589866    0.1864110   -0.9477219  -20.2499946 ;  -0.1679163    0.9749479    0.1458792  -24.1656183 ;   0.9511730    0.1213572    0.2837999  207.8267912 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2586573    0.1862679   -0.9478400  -20.3244386 ;  -0.1675793    0.9750064    0.1458757  -24.1625245 ;   0.9513220    0.1211066    0.2834072  207.8475950 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2583219    0.1864499   -0.9478957  -20.3945779 ;  -0.1673076    0.9750063    0.1461876  -24.1602369 ;   0.9514610    0.1208267    0.2830599  207.8669803 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2580529    0.1864910   -0.9479609  -20.4557675 ;  -0.1668520    0.9750525    0.1464004  -24.1596207 ;   0.9516139    0.1203901    0.2827316  207.8839722 ;  -0.0000000   -0.0000000   -0.0000000    1.0000000 
