   0.3886000   -0.0635596    0.9192118    9.0048216 ;   0.0687583    0.9968368    0.0398592   -3.9219955 ;  -0.9188375    0.0477142    0.3917410   37.9558997 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.3351486   -0.0639947    0.9399894    9.5478133 ;   0.0706731    0.9965873    0.0426498   -3.9430551 ;  -0.9395109    0.0521380    0.3385276   38.0667895 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2846673   -0.0635939    0.9565147   10.0963904 ;   0.0719489    0.9964002    0.0448331   -3.9632944 ;  -0.9559225    0.0560577    0.2882180   38.1446733 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.2386489   -0.0643100    0.9689742   10.6610016 ;   0.0769695    0.9959184    0.0471414   -3.9809338 ;  -0.9680508    0.0633312    0.2426247   38.1978180 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.1976099   -0.0659245    0.9780615   11.2166782 ;   0.0830213    0.9952770    0.0503111   -3.9995016 ;  -0.9767588    0.0712580    0.2021497   38.2344581 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.1634763   -0.0676300    0.9842264   11.7753498 ;   0.0873832    0.9947189    0.0538370   -4.0154732 ;  -0.9826697    0.0772038    0.1685227   38.2594536 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.1352717   -0.0677363    0.9884904   12.3355636 ;   0.0896579    0.9944042    0.0558722   -4.0345716 ;  -0.9867437    0.0810680    0.1405878   38.2783867 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.1129002   -0.0661502    0.9914019   12.9046905 ;   0.0902607    0.9943387    0.0560674   -4.0480929 ;  -0.9894981    0.0831546    0.1182318   38.2936488 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0944642   -0.0679621    0.9932058   13.4703690 ;   0.0879673    0.9943344    0.0596727   -4.0577474 ;  -0.9916341    0.0817327    0.0999075   38.3100944 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0800467   -0.0732070    0.9940992   14.0233922 ;   0.0903920    0.9937235    0.0659008   -4.0675533 ;  -0.9926841    0.0845835    0.0861616   38.3140280 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0698040   -0.0763847    0.9946320   14.5786483 ;   0.0936124    0.9931658    0.0697023   -4.0765386 ;  -0.9931587    0.0882443    0.0764775   38.3129861 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0619898   -0.0795769    0.9948994   15.1453721 ;   0.0967893    0.9925975    0.0733621   -4.0879341 ;  -0.9933726    0.0917479    0.0692331   38.3135007 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0561833   -0.0800352    0.9952074   15.7104205 ;   0.0925220    0.9929101    0.0746273   -4.1022032 ;  -0.9941243    0.0878858    0.0631900   38.3279782 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0546776   -0.0741435    0.9957475   16.2493780 ;   0.0837625    0.9940648    0.0694187   -4.1180143 ;  -0.9949845    0.0796106    0.0605636   38.3445857 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0536211   -0.0636351    0.9965317   16.8232725 ;   0.0793244    0.9950850    0.0592744   -4.1327699 ;  -0.9954057    0.0758709    0.0584053   38.3572530 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0530203   -0.0564939    0.9969941   17.4141639 ;   0.0813895    0.9953212    0.0520708   -4.1494217 ;  -0.9952711    0.0783840    0.0573703   38.3630395 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0503400   -0.0556245    0.9971819   18.0278857 ;   0.0806568    0.9954130    0.0514541   -4.1563174 ;  -0.9954699    0.0778393    0.0545956   38.3695254 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0479800   -0.0602919    0.9970270   18.6314585 ;   0.0786395    0.9953062    0.0564035   -4.1784304 ;  -0.9957478    0.0756994    0.0524961   38.3738482 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0463570   -0.0669448    0.9966792   19.2459693 ;   0.0764412    0.9950640    0.0632809   -4.1940927 ;  -0.9959959    0.0732539    0.0512455   38.3808854 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0452372   -0.0714775    0.9964159   19.8609420 ;   0.0742508    0.9949186    0.0679991   -4.2075504 ;  -0.9962130    0.0709086    0.0503146   38.3864848 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0431489   -0.0728228    0.9964111   20.5043727 ;   0.0696128    0.9951351    0.0697150   -4.2181959 ;  -0.9966405    0.0663548    0.0480084   38.3941645 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0425145   -0.0743859    0.9963229   21.1480858 ;   0.0690068    0.9950616    0.0713471   -4.2359240 ;  -0.9967099    0.0657198    0.0474377   38.3965846 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0409875   -0.0752460    0.9963223   21.8236437 ;   0.0745752    0.9946092    0.0720487   -4.2452491 ;  -0.9963727    0.0713478    0.0463781   38.3940077 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0397104   -0.0765520    0.9962745   22.5153661 ;   0.0725222    0.9946521    0.0735367   -4.2526256 ;  -0.9965759    0.0693318    0.0450497   38.3908710 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0355620   -0.0770632    0.9963918   23.2287846 ;   0.0729751    0.9945610    0.0743171   -4.2589705 ;  -0.9966995    0.0700689    0.0409922   38.3903408 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0339338   -0.0811346    0.9961253   23.9395666 ;   0.0729458    0.9942420    0.0784963   -4.2574300 ;  -0.9967584    0.0699995    0.0396569   38.3888173 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0347421   -0.0784357    0.9963136   24.6501912 ;   0.0781789    0.9940738    0.0755332   -4.2738153 ;  -0.9963338    0.0752665    0.0406682   38.3686314 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0320718   -0.0709930    0.9969611   25.4383248 ;   0.0809738    0.9943799    0.0682043   -4.2749150 ;  -0.9962001    0.0785403    0.0376401   38.3369368 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0306960   -0.0635158    0.9975086   26.1582282 ;   0.0865167    0.9944022    0.0606556   -4.2909207 ;  -0.9957774    0.0844393    0.0360193   38.3208226 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0301123   -0.0581963    0.9978509   26.8888269 ;   0.0845103    0.9948773    0.0554726   -4.3035946 ;  -0.9959675    0.0826583    0.0348762   38.3182188 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0315014   -0.0602405    0.9976867   27.5550889 ;   0.0806990    0.9950766    0.0575349   -4.3377106 ;  -0.9962406    0.0786999    0.0362076   38.2965820 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0294768   -0.0654940    0.9974175   28.3503274 ;   0.0824127    0.9946130    0.0628743   -4.3490865 ;  -0.9961623    0.0803466    0.0347155   38.2905986 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0294727   -0.0720269    0.9969671   29.1272854 ;   0.0806960    0.9943163    0.0694499   -4.3622303 ;  -0.9963029    0.0784044    0.0351175   38.2858068 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0275160   -0.0766937    0.9966749   29.9472470 ;   0.0786761    0.9941257    0.0743254   -4.3785258 ;  -0.9965204    0.0763693    0.0333883   38.2782236 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0261226   -0.0783089    0.9965868   30.7420817 ;   0.0752922    0.9942495    0.0761517   -4.3883462 ;  -0.9968193    0.0730459    0.0318685   38.2769018 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0239684   -0.0772473    0.9967238   31.5786863 ;   0.0763912    0.9942367    0.0752175   -4.4005236 ;  -0.9967898    0.0743381    0.0297313   38.2679956 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0241662   -0.0742372    0.9969478   32.3631923 ;   0.0753265    0.9945393    0.0722319   -4.4178432 ;  -0.9968660    0.0733511    0.0296262   38.2525421 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0230027   -0.0712584    0.9971926   33.1673125 ;   0.0752188    0.9947527    0.0693489   -4.4323877 ;  -0.9969017    0.0734124    0.0282420   38.2407116 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0223108   -0.0702396    0.9972806   33.9671871 ;   0.0731788    0.9949678    0.0684395   -4.4467390 ;  -0.9970692    0.0714529    0.0273386   38.2273679 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0211886   -0.0726660    0.9971312   34.7956073 ;   0.0713841    0.9949196    0.0709879   -4.4590479 ;  -0.9972238    0.0696752    0.0262681   38.2149148 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0202261   -0.0739640    0.9970558   35.6253232 ;   0.0716050    0.9948060    0.0723446   -4.4770353 ;  -0.9972280    0.0699309    0.0254173   38.2052642 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0193890   -0.0748507    0.9970062   36.4817338 ;   0.0695445    0.9948794    0.0733386   -4.4890367 ;  -0.9973904    0.0679144    0.0244952   38.1925573 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0188617   -0.0765704    0.9968858   37.3112620 ;   0.0695216    0.9947503    0.0750909   -4.5057247 ;  -0.9974021    0.0678887    0.0240859   38.1781817 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0182256   -0.0789963    0.9967083   38.1454194 ;   0.0710401    0.9944567    0.0775188   -4.5194264 ;  -0.9973069    0.0693934    0.0237364   38.1609498 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0193084   -0.0810333    0.9965244   38.9576296 ;   0.0747452    0.9940380    0.0793829   -4.5308542 ;  -0.9970157    0.0729526    0.0252502   38.1381754 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0203192   -0.0836948    0.9962843   39.7828828 ;   0.0743525    0.9938571    0.0819745   -4.5447864 ;  -0.9970250    0.0724106    0.0264173   38.1233286 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0202743   -0.0833974    0.9963101   40.6463855 ;   0.0718830    0.9940575    0.0817461   -4.5564663 ;  -0.9972070    0.0699604    0.0261487   38.1108337 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0221844   -0.0804586    0.9965110   41.4680761 ;   0.0717123    0.9943169    0.0786850   -4.5760418 ;  -0.9971786    0.0697165    0.0278282   38.0947717 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0222335   -0.0761340    0.9968497   42.3505719 ;   0.0724978    0.9945939    0.0743447   -4.5846012 ;  -0.9971207    0.0706164    0.0276328   38.0796755 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0228720   -0.0758564    0.9968564   43.1633094 ;   0.0724445    0.9946216    0.0740242   -4.5953503 ;  -0.9971102    0.0705237    0.0282444   38.0677342 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0216636   -0.0777946    0.9967340   43.9830183 ;   0.0700544    0.9946356    0.0761082   -4.6100110 ;  -0.9973079    0.0681769    0.0269973   38.0565496 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0242389   -0.0818453    0.9963503   44.7073387 ;   0.0678881    0.9944772    0.0800398   -4.6366985 ;  -0.9973985    0.0657002    0.0296613   38.0449343 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0243006   -0.0842401    0.9961491   45.5291297 ;   0.0697932    0.9941551    0.0823689   -4.6422929 ;  -0.9972655    0.0675228    0.0300380   38.0342933 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0248567   -0.0896780    0.9956606   46.3608136 ;   0.0643482    0.9940464    0.0879262   -4.6392865 ;  -0.9976179    0.0618834    0.0304793   38.0293135 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0233223   -0.0939829    0.9953006   47.1885327 ;   0.0659434    0.9935478    0.0922722   -4.6523112 ;  -0.9975508    0.0634815    0.0293693   38.0164003 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0232228   -0.0887003    0.9957876   48.0156602 ;   0.0732815    0.9935277    0.0867900   -4.6698567 ;  -0.9970409    0.0709573    0.0295726   37.9945373 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0199823   -0.0753717    0.9969553   48.8407539 ;   0.0777660    0.9942506    0.0736085   -4.6889823 ;  -0.9967714    0.0760583    0.0257288   37.9802584 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0186183   -0.0644549    0.9977469   49.5988054 ;   0.0767749    0.9950656    0.0628491   -4.7053229 ;  -0.9968746    0.0754318    0.0234749   37.9683319 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0182695   -0.0615733    0.9979353   50.3556637 ;   0.0777234    0.9951691    0.0599797   -4.7205692 ;  -0.9968076    0.0764671    0.0229669   37.9536617 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0196740   -0.0687542    0.9974396   51.1134717 ;   0.0826345    0.9943312    0.0669100   -4.7402729 ;  -0.9963857    0.0811065    0.0252440   37.9285876 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0184071   -0.0770522    0.9968571   51.9119692 ;   0.0845585    0.9935740    0.0752370   -4.7529235 ;  -0.9962485    0.0829079    0.0248042   37.9081635 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0187297   -0.0816699    0.9964834   52.6754609 ;   0.0867133    0.9930355    0.0797575   -4.7699765 ;  -0.9960572    0.0849146    0.0256811   37.8860569 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0173197   -0.0829314    0.9964047   53.4757960 ;   0.0848593    0.9930804    0.0811797   -4.7841616 ;  -0.9962424    0.0831482    0.0242374   37.8673396 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0160730   -0.0812674    0.9965627   54.2535132 ;   0.0855872    0.9931452    0.0796083   -4.7972254 ;  -0.9962010    0.0840134    0.0229183   37.8492263 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0156074   -0.0784097    0.9967990   55.0250950 ;   0.0849775    0.9934176    0.0768132   -4.8106168 ;  -0.9962606    0.0835067    0.0221677   37.8299941 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0147182   -0.0781723    0.9968312   55.7826162 ;   0.0857142    0.9933681    0.0766352   -4.8231457 ;  -0.9962111    0.0843146    0.0213211   37.8099603 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0140738   -0.0794986    0.9967356   56.5369635 ;   0.0857374    0.9932590    0.0780107   -4.8302234 ;  -0.9962184    0.0843596    0.0207949   37.7961790 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0136169   -0.0844652    0.9963334   57.3030028 ;   0.0901381    0.9924725    0.0829060   -4.8400879 ;  -0.9958362    0.0886787    0.0211279   37.7698388 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0123609   -0.0839688    0.9963917   58.0610368 ;   0.0922861    0.9923106    0.0824800   -4.8496267 ;  -0.9956558    0.0909336    0.0200150   37.7470581 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0110361   -0.0819152    0.9965782   58.7969057 ;   0.0908275    0.9926010    0.0805824   -4.8631725 ;  -0.9958055    0.0896274    0.0183946   37.7306318 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0098676   -0.0815571    0.9966198   59.5160212 ;   0.0912634    0.9925821    0.0803231   -4.8769110 ;  -0.9957779    0.0901624    0.0172376   37.7151230 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0098617   -0.0821392    0.9965721   60.2346421 ;   0.0963606    0.9920604    0.0808138   -4.8854046 ;  -0.9952976    0.0952333    0.0176984   37.6834812 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
   0.0094712   -0.0844183    0.9963854   60.9394630 ;   0.0989826    0.9916155    0.0830733   -4.8914002 ;  -0.9950441    0.0978381    0.0177477   37.6544300 ;   0.0000000   -0.0000000   -0.0000000    1.0000000 
